activity_uom,activity_value(uM),reference,gvk_id,sub_smiles,mol_weight,Comment,pLogS,smiles
uM,206.0,WO 2007/058852 A2,1196010,Cl[H].[H]OC(C)(C)C#CC1=NC=C(OCC[C@@H](N([H])[H])C(C)C)C2=C1N=C(N2CC)C3=NON=C3N([H])[H],463.961,uM,3.68613277963085,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC[C@@H](N)C(C)C)c21
uM,87.0,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131186,CC1=CC(C)=CC(=C1)C2=C(CCN3CCN(CC3)NCC(=O)N4CCOCC4)C5=C(N2)SC(=C5)C(C)(C)C(=O)N6C7CCC6CC7,646.886,uM,4.06048074738138,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(NCC(=O)N3CCOCC3)CC2)c1
uM,104.0,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131187,CN(C)C(=O)NN1CCN(CC1)CCC2=C(NC3=C2C=C(S3)C(C)(C)C(=O)N4C5CCC4CC5)C6=CC(C)=CC(C)=C6,590.822,uM,3.98296666070122,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(NC(=O)N(C)C)CC2)c1
uM,4.6,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131091,[H]N(C[C@@H](C)C1=C(NC2=C1C=C(S2)C(C)(C)C(=O)N3C4CCC3CC4)C5=CC(C)=CC(C)=C5)\C(=N\C(=O)OC)N6CCC(C6)C7=CC=NC=C7,680.902,uM,5.33724216831843,COC(=O)/N=C(/NC[C@@H](C)c1c(-c2cc(C)cc(C)c2)[nH]c2sc(C(C)(C)C(=O)N3C4CCC3CC4)cc12)N1CCC(c2ccncc2)C1
uM,425.0,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131194,CC1=CC(C)=CC(=C1)C2=C(CCN3CCN(CC3)CC(O)CN4CCNCC4)C5=C(N2)SC(=C5)C(C)(C)C(=O)N6C7CCC6CC7,646.929,uM,3.37161106994969,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(O)CN3CCNCC3)CC2)c1
uM,0.8,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131090,[H]N(C[C@@H](C)C1=C(NC2=C1C=C(S2)C(C)(C)C(=O)N3C4CCC3CC4)C5=CC(C)=CC(C)=C5)\C(=N\C(=O)OC(C)C)N6CCC(C6)C7=CC=NC=C7,708.955,uM,6.09691001300806,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CN/C(=N/C(=O)OC(C)C)N2CCC(c3ccncc3)C2)c1
uM,71.0,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131190,CC1=CC(C)=CC(=C1)C2=C(C(=O)CN3CCN(CC3)CC(=O)N4CCCC4)C5=C(N2)SC(=C5)C(C)(C)C(=O)N6C7CCC6CC7,629.855,uM,4.14874165128092,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2C(=O)CN2CCN(CC(=O)N3CCCC3)CC2)c1
uM,107.0,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131192,CC(=O)NC1CCN(C1)C(=O)CN2CCN(CC2)CCC3=C(NC4=C3C=C(S4)C(C)(C)C(=O)N5C6CCC5CC6)C7=CC(C)=CC(C)=C7,672.923,uM,3.97061622231479,CC(=O)NC1CCN(C(=O)CN2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)C1
uM,236.0,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131193,CC(=O)N1CCN(CC1)CC(O)CN2CCN(CC2)CCC3=C(NC4=C3C=C(S4)C(C)(C)C(=O)N5C6CCC5CC6)C7=CC(C)=CC(C)=C7,688.965,uM,3.62708799702989,CC(=O)N1CCN(CC(O)CN2CCN(CCc3c(-c4cc(C)cc(C)c4)[nH]c4sc(C(C)(C)C(=O)N5C6CCC5CC6)cc34)CC2)CC1
uM,39.0,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131188,CC1=CC(C)=CC(=C1)C2=C(CCN3CCN(CC3)CC(=O)N4CCCC4)C5=C(N2)SC(=C5)C(C)(C)C(=O)N6C7CCC6CC7,615.872,uM,4.4089353929735,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CCN2CCN(CC(=O)N3CCCC3)CC2)c1
uM,2.0,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131189,CC1=CC(C)=CC(=C1)C2=C(CN3CCN(CC3)CC(=O)N4CCCC4)C5=C(N2)SC(=C5)C(C)(C)C(=O)N6C7CCC6CC7,601.845,uM,5.69897000433602,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2CN2CCN(CC(=O)N3CCCC3)CC2)c1
uM,1.4,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131182,[H]N(C[C@@H](C)C1=C(NC2=C1C=C(S2)C(C)(C)C(=O)N3C4CCC3CC4)C5=CC(C)=CC(C)=C5)\C(=N\C(=O)OC(C)C)N6CCC(CC6)C7=CC=NC=C7,722.982,uM,5.85387196432176,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CN/C(=N/C(=O)OC(C)C)N2CCC(c3ccncc3)CC2)c1
uM,1.5,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131183,[H]N(C[C@@H](C)C1=C(NC2=C1C=C(S2)C(C)(C)C(=O)N3CCCC3)C4=CC(C)=CC(C)=C4)C(=O)N5CCC(C5)C6=CC=NC=C6,597.813,uM,5.82390874094432,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4CCCC4)cc3c2[C@H](C)CNC(=O)N2CCC(c3ccncc3)C2)c1
uM,23.0,"J. Med. Chem., 1992, 35 (7), 1267-1272",135891,CCC1=C(N(C(=O)N1)C(=O)C2=CC=CC=C2)C(=O)C3=CC=C(C=C3)N4C=CN=C4C,400.4299,uM,4.63827216398241,CCc1[nH]c(=O)n(C(=O)c2ccccc2)c1C(=O)c1ccc(-n2ccnc2C)cc1
uM,20.0,"J. Med. Chem., 1988, 31 (10), 1918-1923",167679,CC(C)C[C@H](NC(=O)CC(O)C(CC1CCCCC1)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OC(C)(C)C)C(=O)NCC4=CC(CN)=CC=C4,831.0549,uM,4.69897000433602,CC(C)C[C@H](NC(=O)CC(O)C(CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(CN)c1
uM,4300.0,"J. Med. Chem., 1988, 31 (10), 1918-1923",167689,CC(C)CC(NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NCCCN(CCO)CCO,817.0268,uM,2.36653154442041,CC(C)CC(NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NCCCN(CCO)CCO
uM,380.0,"Bioorg. Med. Chem. Lett., 2006, 16 (8), 2224-2228",3827574,[H]O\N=C(\N([H])[H])C1=CC2=C(C=C1)N([H])C(=C2)C3=CC=CC(=C3O[H])C4=C(O[H])C=CC=C4,359.378,uM,3.42021640338319,N/C(=N/O)c1ccc2[nH]c(-c3cccc(-c4ccccc4O)c3O)cc2c1
uM,25.0,"Bioorg. Med. Chem. Lett., 2006, 16 (8), 2224-2228",3827577,[H]OC1=C(C=CC=C1)C2=C(O[H])C(=CC=C2)C3=CC4=C(C=CC(=C4)\C(=N/OC(C)C)N([H])[H])N3[H],401.4577,uM,4.60205999132796,CC(C)O/N=C(/N)c1ccc2[nH]c(-c3cccc(-c4ccccc4O)c3O)cc2c1
uM,4900.0,"J. Med. Chem., 1988, 31 (10), 1918-1923",167676,CC(C)CC(NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OC(C)(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NCCN,714.8951,uM,2.30980391997149,CC(C)CC(NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(O)CC(=O)N[C@@H](CC(C)C)C(=O)NCCN
uM,40.0,"J. Med. Chem., 1988, 31 (10), 1918-1923",167681,CC(C)C[C@H](NC(=O)CC(O)C(CC1CCCCC1)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OC(C)(C)C)C(=O)NCC4=CC(C\N=C(\N)N)=CC=C4,873.0949,uM,4.39794000867204,CC(C)C[C@H](NC(=O)CC(O)C(CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(CN=C(N)N)c1
uM,10.0,"Bioorg. Med. Chem. Lett., 2006, 16 (8), 2224-2228",3827581,[H]OC1=C(C=CC=C1)C2=C(O[H])C(=CC=C2)C3=CC4=C(C=CC(=C4)\C(=N/C(=O)OCC(Cl)(Cl)Cl)N([H])[H])N3[H],518.776,uM,5.0,N/C(=N/C(=O)OCC(Cl)(Cl)Cl)c1ccc2[nH]c(-c3cccc(-c4ccccc4O)c3O)cc2c1
uM,1000.0,"J. Med. Chem., 2006, 49 (22), 6465-6488",6018776,[H]N(C1=NC=NC2=CC(OCCCN3CCCC3)=CC(OC4CCOCC4)=C12)C5=C6OCOC6=CC=C5Cl,527.012,uM,3.0,Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2
uM,30.0,"J. Med. Chem., 1992, 35 (7), 1267-1272",135892,CCC(=O)N1C(=O)NC(CC)=C1C(=O)C2=CC=C(C=C2)N3C=CN=C3C,352.3871,uM,4.52287874528034,CCC(=O)n1c(C(=O)c2ccc(-n3ccnc3C)cc2)c(CC)[nH]c1=O
uM,0.6,"Bioorg. Med. Chem. Lett., 2007, 17 (23), 6448-6454",6131185,[H]N(C[C@@H](C)C1=C(NC2=C1C=C(S2)C(C)(C)C(=O)N3C4CCC3CC4)C5=CC(C)=CC(C)=C5)C(=O)N6CCC(CC6)C7=CC=NC=C7,637.877,uM,6.22184874961636,Cc1cc(C)cc(-c2[nH]c3sc(C(C)(C)C(=O)N4C5CCC4CC5)cc3c2[C@H](C)CNC(=O)N2CCC(c3ccncc3)CC2)c1
uM,270.0,"Bioorg. Med. Chem. Lett., 2008, 18 (6), 1799-1803",6160625,C[C@@H](OC1=C2C(NC3=CC4=C(C=C3)N(CC5=NC=CC=C5)N=C4)=NC=NC2=CC=C1)C(=O)N(C)C,467.5227,uM,3.56863623584101,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C
uM,23.0,US 20080076763 A1,2627689,[H]OC(C)(C)C#CC1=C2N=C(N(CC)C2=C(OC[C@@H]3CN(C)CCS3)C=N1)C4=NON=C4N,457.5505,uM,4.63827216398241,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@@H]3CN(C)CCS3)c21
uM,6.0,"Bioorg. Med. Chem. Lett., 2008, 18 (2), 674-678",6143145,[H]N(C1=CC(Cl)=C(OCC2=CC=CC=N2)C=C1)C3=NC=NC4=CC=CC(O[C@H](C)C(=O)N(C)C)=C34,477.9427,uM,5.22184874961636,C[C@@H](Oc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)C
uM,66.0,"Bioorg. Med. Chem. Lett., 2008, 18 (2), 674-678",6143155,[H]OCCN(C)C(=O)[C@@H](C)OC1=C2C(=CC=C1)N=CN=C2N([H])C3=CC(C)=C(OC4=CN=C(C)C=C4)C=C3,487.5505,uM,4.18045606445813,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)CCO)c34)cc2C)cn1
uM,28.0,"Bioorg. Med. Chem. Lett., 2008, 18 (2), 674-678",6143157,[H]N(C1=CC(C)=C(OC2=CN=C(C)C=C2)C=C1)C3=NC=NC4=CC=CC(O[C@H](C)C(=O)N(C)C)=C34,457.5245,uM,4.55284196865778,Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1
uM,200.0,"J. Med. Chem., 2007, 50 (26), 6638-6646",6148770,[H]\N=C(\N([H])[H])N([H])C1=CC=C(CC(N([H])C(=O)OC)P(=O)(OC2=CC=CC=C2)OC3=CC=CC=C3)C=C1,468.4423,uM,3.69897000433602,[H]/N=C(/N)Nc1ccc(CC(NC(=O)OC)P(=O)(Oc2ccccc2)Oc2ccccc2)cc1
uM,200.0,"J. Med. Chem., 2007, 50 (26), 6638-6646",6148783,[H]\N=C(/N([H])[H])N([H])C1=CC=C(CC(N([H])C(=O)OC)P(=O)(OC2=CC=C(C=C2)N([H])C(C)=O)OC3=CC=C(C=C3)N([H])C(C)=O)C=C1,582.545,uM,3.69897000433602,[H]/N=C(\N)Nc1ccc(CC(NC(=O)OC)P(=O)(Oc2ccc(NC(C)=O)cc2)Oc2ccc(NC(C)=O)cc2)cc1
uM,3.0,"Bioorg. Med. Chem. Lett., 2008, 18 (6), 1799-1803",6160627,C[C@@H](OC1=C2C(NC3=CC4=C(C=C3)N(CC5=NC=CC=C5)N=C4)=NC=NC2=CC=C1)C(N)=O,439.4695,uM,5.52287874528034,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(N)=O
uM,4.0,"Bioorg. Med. Chem. Lett., 2008, 18 (6), 1799-1803",6160628,CNC(=O)[C@@H](C)OC1=C2C(NC3=CC4=C(C=C3)N(CC5=NC=CC=C5)N=C4)=NC=NC2=CC=C1,453.4961,uM,5.39794000867204,CNC(=O)[C@@H](C)Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12
uM,3.0,"Bioorg. Med. Chem. Lett., 2008, 18 (6), 1799-1803",6160634,C[C@@H](OC1=C2C(NC3=CC4=C(C=C3)N(CC5=CC=CC(F)=C5)N=C4)=NC=NC2=CC=C1)C(=O)N(C)C,484.525,uM,5.52287874528034,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c12)C(=O)N(C)C
uM,101.0,"Bioorg. Med. Chem. Lett., 2008, 18 (6), 1799-1803",6160645,C[C@@H](OC1=C2C(NC3=CC4=C(C=C3)N(CC5=NC=CS5)N=C4)=NC=NC2=CC=C1)C(=O)N6CCOCC6,515.5881,uM,3.99567862621736,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N1CCOCC1
uM,29.0,"Bioorg. Med. Chem. Lett., 2008, 18 (6), 1799-1803",6160642,C[C@@H](OC1=C2C(NC3=CC4=C(C=C3)N(CC5=NC=CS5)N=C4)=NC=NC2=CC=C1)C(=O)N(C)C,473.5514,uM,4.53760200210104,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4nccs4)c3)c12)C(=O)N(C)C
uM,44.0,"Bioorg. Med. Chem. Lett., 2008, 18 (6), 1799-1803",6160638,C[C@@H](OC1=C2C(NC3=CC4=C(C=C3)N(CC5=CSC=N5)N=C4)=NC=NC2=CC=C1)C(=O)N(C)C,473.5514,uM,4.35654732351381,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N(C)C
uM,3.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021748,[H]N1N=C(C=C1C2CC2)N([H])C3=C(Br)C=NC(=N3)N([H])[C@@H](C)C4=CC=C(F)C=C4,417.2784,uM,5.52287874528034,C[C@H](Nc1ncc(Br)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1
uM,2.5,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4199-4203",13019018,CCC1=CC=C2C=C(CCN3N=CC4=C3N=C(N)N5N=C(N=C45)C6=CC=CO6)C=CC2=N1,424.4582,uM,5.60205999132796,CCc1ccc2cc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)ccc2n1
uM,2.5,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4204-4209",13019041,COC1=CC2=C(CCN(CCN3N=CC4=C3N=C(N)N5N=C(N=C45)C6=CC=CO6)CC2)C=C1,444.4894,uM,5.60205999132796,COc1ccc2c(c1)CCN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2
uM,2.5,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4204-4209",13019042,COCCOC1=CC2=C(CCN(CCN3N=CC4=C3N=C(N)N5N=C(N=C45)C6=CC=CO6)CC2)C=C1,488.5419,uM,5.60205999132796,COCCOc1ccc2c(c1)CCN(CCn1ncc3c1nc(N)n1nc(-c4ccco4)nc31)CC2
uM,4.0,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4199-4203",13019011,NC1=NC2=C(C=NN2CCC3=CC=C(C=C3)C4=CC=CN=C4)C5=NC(=NN15)C6=CC=CO6,422.4423,uM,5.39794000867204,Nc1nc2c(cnn2CCc2ccc(-c3cccnc3)cc2)c2nc(-c3ccco3)nn12
uM,4.0,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4199-4203",13019014,NC1=NC2=C(C=NN2CCC3=CC=C(C=C3)C4=CN=CC=N4)C5=NC(=NN15)C6=CC=CO6,423.4304,uM,5.39794000867204,Nc1nc2c(cnn2CCc2ccc(-c3cnccn3)cc2)c2nc(-c3ccco3)nn12
uM,5.0,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4199-4203",13019009,COC1=CC=C(C=C1)C2=CC=C(CCN3N=CC4=C3N=C(N)N5N=C(N=C45)C6=CC=CO6)C=C2,451.4802,uM,5.30102999566398,COc1ccc(-c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)cc1
uM,5.0,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4199-4203",13019010,NC1=NC2=C(C=NN2CCC3=CC=C(C=C3)C4=CC=C(OC(F)(F)F)C=C4)C5=NC(=NN15)C6=CC=CO6,505.4516,uM,5.30102999566398,Nc1nc2c(cnn2CCc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)c2nc(-c3ccco3)nn12
uM,5.0,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4199-4203",13019012,COC1=CC=C(C=N1)C2=CC=C(CCN3N=CC4=C3N=C(N)N5N=C(N=C45)C6=CC=CO6)C=C2,452.4683,uM,5.30102999566398,COc1ccc(-c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)cn1
uM,5.0,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4199-4203",13019013,CC1=CC=C(C=N1)C2=CC=C(CCN3N=CC4=C3N=C(N)N5N=C(N=C45)C6=CC=CO6)C=C2,436.4689,uM,5.30102999566398,Cc1ccc(-c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)cn1
uM,5.0,"Bioorg. Med. Chem. Lett., 2008, 18 (14), 4204-4209",13019038,NC1=NC2=C(C=NN2CCN3CCC4=C(CC3)C=C(C=C4)[N+]([O-])=O)C5=NC(=NN15)C6=CC=CO6,459.461,uM,5.30102999566398,Nc1nc2c(cnn2CCN2CCc3ccc([N+](=O)[O-])cc3CC2)c2nc(-c3ccco3)nn12
uM,0.2,US 20070255061 A1,14206840,FC1=CC(=CC(=C1)C#N)N2N=NC(=N2)C3=NC=C(Br)C=C3,345.1296,uM,6.69897000433602,N#Cc1cc(F)cc(-n2nnc(-c3ccc(Br)cn3)n2)c1
uM,1.7,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021749,[H]OC[C@H](N([H])C1=NC(N([H])C2=NN([H])C(=C2)C3CC3)=C(Cl)C=N1)C4=CC=C(F)C=C4,388.8265,uM,5.76955107862173,OC[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1
uM,1.7,"J. Med. Chem., 2008, 51 (9), 2853-2857",13007932,CO[C@H]1C[C@H](C)CC2=C(OC)C(=O)C=C(NC(=O)\C(C)=C\C=C[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O,560.636,uM,5.76955107862173,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)C=C/C=C(\C)C(=O)NC(=CC1=O)C2=O
uM,2.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021763,[H]OCCN([H])C1=NC(=NC(N([H])C2=NN([H])C(=C2)C3CC3)=C1Cl)N([H])C([H])C4=CC=C(F)C=C4,417.8677,uM,5.69897000433602,OCCNc1nc(NCc2ccc(F)cc2)nc(Nc2cc(C3CC3)[nH]n2)c1Cl
uM,4.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021755,[H]C(N([H])C1=NC(N([H])C2=NN([H])C(OC(C)C)=C2)=C(Cl)C=N1)C3=CC=C(F)C=C3,376.8158,uM,5.39794000867204,CC(C)Oc1cc(Nc2nc(NCc3ccc(F)cc3)ncc2Cl)n[nH]1
uM,4.3,US 20070255061 A1,14206836,FC1=CN=C(C=C1)C2=NN(N=N2)C3=CC(=CC(F)=C3)C#N,284.224,uM,5.36653154442041,N#Cc1cc(F)cc(-n2nnc(-c3ccc(F)cn3)n2)c1
uM,19.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021762,[H]OC[C@H](O[H])CN([H])C1=NC(=NC(N([H])C2=NN([H])C(=C2)C3CC3)=C1Cl)N([H])C([H])C4=CC=C(F)C=C4,447.8937,uM,4.72124639904717,OC[C@H](O)CNc1nc(NCc2ccc(F)cc2)nc(Nc2cc(C3CC3)[nH]n2)c1Cl
uM,43.0,US 20070255061 A1,14206838,FC1=CC(=CC(=C1)C#N)N2N=NC(=N2)C3=NC=CC=C3,266.2335,uM,4.36653154442041,N#Cc1cc(F)cc(-n2nnc(-c3ccccn3)n2)c1
uM,45.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021761,[H]OC[C@H](N([H])C1=NC(N([H])C2=NN([H])C(=C2)C3CC3)=C(Cl)C(=N1)N([H])CCN4CCOCC4)C5=CC=C(F)C=C5,516.9988,uM,4.34678748622466,OC[C@H](Nc1nc(NCCN2CCOCC2)c(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1
uM,81.0,"J. Med. Chem., 2008, 51 (9), 2853-2857",13007931,CO[C@H]1C[C@H](C)[C@@H](OC)C2=CC(=O)C=C(NC(=O)\C(C)=C\C=C[C@H](C)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1OC)C2=O,558.6632,uM,4.09151498112135,CO[C@H]1C[C@H](C)[C@@H](OC)C2=CC(=O)C=C(NC(=O)/C(C)=C/C=C[C@H](C)[C@@H](OC(N)=O)/C(C)=C/[C@H](C)[C@H]1OC)C2=O
uM,82.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021764,[H]OCC(CO[H])N([H])C1=NC(=NC(N([H])C2=NN([H])C(=C2)C3CC3)=C1Cl)N([H])C([H])C4=CC=C(F)C=C4,447.8937,uM,4.08618614761628,OCC(CO)Nc1nc(NCc2ccc(F)cc2)nc(Nc2cc(C3CC3)[nH]n2)c1Cl
uM,82.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021767,[H]OCC(CO[H])N([H])C1=NC(=NC(N([H])C2=NN([H])C(OC(C)C)=C2)=C1Cl)N([H])C([H])C3=CC=C(F)C=C3,465.909,uM,4.08618614761628,CC(C)Oc1cc(Nc2nc(NCc3ccc(F)cc3)nc(NC(CO)CO)c2Cl)n[nH]1
uM,100.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021770,[H]N1N=C(C=C1OC(C)C)N([H])C2=C(Cl)C=NC(=N2)N([H])[C@@H](C)C3=NC=C(F)C=C3,391.8304,uM,4.0,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)ncc2Cl)n[nH]1
uM,180.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021769,[H]N1N=C(C=C1C2CC2)N([H])C3=C(Cl)C=NC(=N3)N([H])[C@@H](C)C4=NC=C(F)C=C4,373.8152,uM,3.74472749489669,C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1
uM,200.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021768,[H]N1N=C(C=C1C2CC2)N([H])C3=C(F)C=NC(=N3)N([H])[C@@H](C)C4=NC=C(F)C=C4,357.3609,uM,3.69897000433602,C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1
uM,210.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021765,[H]OC[C@H](O[H])CN([H])C1=NC(=NC(=C1)N([H])C2=NN([H])C(=C2)C3CC3)N([H])C([H])C4=CC=C(F)C=C4,413.4489,uM,3.67778070526608,OC[C@H](O)CNc1cc(Nc2cc(C3CC3)[nH]n2)nc(NCc2ccc(F)cc2)n1
uM,310.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021772,[H]OCC(CO[H])OC1=NC(=NC(N([H])C2=NN([H])C(OC(C)C)=C2)=C1Cl)N([H])[C@@H](C)C3=NC=C(F)C=C3,481.9084,uM,3.50863830616573,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1
uM,440.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021773,[H]N1N=C(C=C1OC(C)C)N([H])C2=C(Cl)C=NC(=N2)N([H])[C@@H](C)C3=NC=C(F)C=N3,392.8185,uM,3.35654732351381,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1
uM,470.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021771,[H]OC[C@H](O[H])CN([H])C1=NC(=NC(N([H])C2=NN([H])C(OC(C)C)=C2)=C1Cl)N([H])[C@@H](C)C3=NC=C(F)C=C3,480.9237,uM,3.32790214206428,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)nc(NC[C@@H](O)CO)c2Cl)n[nH]1
uM,646.0,"J. Med. Chem., 2008, 51 (15), 4672-4684",13021766,[H]OC[C@H](O[H])CN([H])C1=NC(=NC(=C1)N([H])C2=NN([H])C(C)=C2)N([H])C([H])C3=CC=C(F)C=C3,387.4117,uM,3.18976748200492,Cc1cc(Nc2cc(NC[C@@H](O)CO)nc(NCc3ccc(F)cc3)n2)n[nH]1
